Type,Severity,Precipitation(in),Time(UTC),Latitude,Longitude,Date,Timestamp
Rain,Light,0.06,3:13 PM,32.775833,-96.796667,7-Mar-16,201603071513
Rain,Light,0.06,2:23 AM,32.775833,-96.796667,27-Apr-16,201604270223
Rain,Light,0.06,1:28 PM,32.775833,-96.796667,2-May-16,201605021328
Rain,Light,0.06,5:53 AM,32.775833,-96.796667,9-May-16,201605090553
Rain,Light,0.06,12:53 PM,32.775833,-96.796667,14-May-16,201605141253
Rain,Light,0.06,1:57 PM,32.775833,-96.796667,19-May-16,201605191357
Rain,Light,0.06,4:41 AM,32.775833,-96.796667,27-May-16,201605270441
Rain,Light,0.06,10:59 AM,32.775833,-96.796667,27-May-16,201605271059
Rain,Light,0.06,1:06 AM,32.775833,-96.796667,3-Jun-16,201606030106
Rain,Light,0.06,7:53 AM,32.775833,-96.796667,18-Jan-17,201701180753
Rain,Light,0.06,7:53 AM,32.775833,-96.796667,14-Feb-17,201702140753
Rain,Light,0.06,8:34 AM,32.775833,-96.796667,29-Mar-17,201703290834
Rain,Light,0.06,11:02 PM,32.775833,-96.796667,4-Jun-17,201706042302
Rain,Light,0.06,10:12 AM,32.775833,-96.796667,1-Jul-17,201707011012
Rain,Light,0.06,10:27 AM,32.775833,-96.796667,24-Aug-17,201708241027
Rain,Light,0.06,2:38 PM,32.775833,-96.796667,28-Sep-17,201709281438
Rain,Light,0.06,5:53 AM,32.775833,-96.796667,22-Oct-17,201710220553
Rain,Light,0.06,8:27 AM,32.775833,-96.796667,21-Feb-18,201802210827
Rain,Light,0.06,4:53 PM,32.775833,-96.796667,11-Aug-18,201808111653
Rain,Light,0.06,8:05 PM,32.775833,-96.796667,11-Aug-18,201808112005
Rain,Light,0.06,3:53 PM,32.775833,-96.796667,3-Sep-18,201809031553
Rain,Light,0.06,6:53 PM,32.775833,-96.796667,3-Sep-18,201809031853
Rain,Light,0.06,11:53 PM,32.775833,-96.796667,10-Sep-18,201809102353
Rain,Light,0.06,12:43 PM,32.775833,-96.796667,26-Sep-18,201809261243
Rain,Light,0.06,8:53 PM,32.775833,-96.796667,15-Oct-18,201810152053
Rain,Light,0.06,2:53 AM,32.775833,-96.796667,18-Oct-18,201810180253
Rain,Light,0.06,2:11 AM,32.775833,-96.796667,25-Oct-18,201810250211
Rain,Light,0.06,2:00 AM,32.775833,-96.796667,27-Dec-18,201812270200
Rain,Light,0.06,9:53 AM,32.775833,-96.796667,22-Feb-19,201902220953
Rain,Light,0.06,7:53 PM,32.775833,-96.796667,2-Mar-19,201903021953
Rain,Light,0.06,9:53 AM,32.775833,-96.796667,12-Mar-19,201903120953
Rain,Light,0.06,4:07 PM,32.775833,-96.796667,11-May-19,201905111607
Rain,Light,0.06,12:39 AM,32.775833,-96.796667,7-Jul-19,201907070039
Rain,Light,0.06,2:29 PM,32.775833,-96.796667,5-Feb-20,202002051429
Rain,Light,0.06,9:20 PM,32.775833,-96.796667,19-Feb-20,202002192120
Rain,Light,0.06,3:11 AM,32.775833,-96.796667,20-Feb-20,202002200311
Rain,Light,0.06,5:09 AM,32.775833,-96.796667,16-Mar-20,202003160509
Rain,Light,0.06,2:53 PM,32.775833,-96.796667,28-Mar-20,202003281453
Rain,Light,0.06,1:53 AM,32.775833,-96.796667,12-Apr-20,202004120153
Rain,Light,0.06,10:00 PM,32.775833,-96.796667,16-May-20,202005162200
Rain,Light,0.06,7:53 AM,32.775833,-96.796667,17-May-20,202005170753
Rain,Light,0.06,7:13 PM,32.775833,-96.796667,25-May-20,202005251913
Rain,Light,0.06,9:28 PM,32.775833,-96.796667,1-Sep-20,202009012128
Rain,Light,0.06,3:51 PM,32.775833,-96.796667,23-Oct-20,202010231551
Rain,Light,0.06,1:53 PM,32.775833,-96.796667,31-Dec-20,202012311353
Rain,Light,0.06,5:30 AM,32.775833,-96.796667,23-Mar-21,202103230530
Rain,Light,0.06,12:01 AM,32.775833,-96.796667,23-May-21,202105230001
Rain,Light,0.06,9:31 PM,32.775833,-96.796667,28-Jun-21,202106282131
Rain,Light,0.06,7:53 PM,32.775833,-96.796667,5-Sep-21,202109051953
Rain,Light,0.05,9:03 AM,32.775833,-96.796667,23-Feb-16,201602230903
Rain,Light,0.05,8:13 PM,32.775833,-96.796667,10-Mar-16,201603102013
Rain,Light,0.05,1:06 PM,32.775833,-96.796667,12-Mar-16,201603121306
Rain,Light,0.05,12:10 PM,32.775833,-96.796667,27-May-16,201605271210
Rain,Light,0.05,11:10 AM,32.775833,-96.796667,13-Jun-16,201606131110
Rain,Light,0.05,12:53 PM,32.775833,-96.796667,13-Jun-16,201606131253
Rain,Light,0.05,11:04 AM,32.775833,-96.796667,4-Jul-16,201607041104
Rain,Light,0.05,12:21 PM,32.775833,-96.796667,4-Jul-16,201607041221
Rain,Light,0.05,7:35 PM,32.775833,-96.796667,29-Aug-16,201608291935
Rain,Light,0.05,3:05 PM,32.775833,-96.796667,14-Oct-16,201610141505
Rain,Light,0.05,5:10 PM,32.775833,-96.796667,7-Nov-16,201611071710
Rain,Light,0.05,6:23 AM,32.775833,-96.796667,16-Jan-17,201701160623
Rain,Light,0.05,10:53 AM,32.775833,-96.796667,14-Feb-17,201702141053
Rain,Light,0.05,1:05 AM,32.775833,-96.796667,5-Mar-17,201703050105
Rain,Light,0.05,11:02 AM,32.775833,-96.796667,7-Mar-17,201703071102
Rain,Light,0.05,7:24 PM,32.775833,-96.796667,24-Mar-17,201703241924
Rain,Light,0.05,8:18 AM,32.775833,-96.796667,29-Mar-17,201703290818
Rain,Light,0.05,8:30 AM,32.775833,-96.796667,30-Apr-17,201704300830
Rain,Light,0.05,11:10 PM,32.775833,-96.796667,4-Jun-17,201706042310
Rain,Light,0.05,10:09 AM,32.775833,-96.796667,2-Aug-17,201708021009
Rain,Light,0.05,2:01 PM,32.775833,-96.796667,17-Aug-17,201708171401
Rain,Light,0.05,10:53 AM,32.775833,-96.796667,29-Sep-17,201709291053
Rain,Light,0.05,8:53 PM,32.775833,-96.796667,31-Oct-17,201710312053
Rain,Light,0.05,4:53 AM,32.775833,-96.796667,17-Dec-17,201712170453
Rain,Light,0.05,1:53 PM,32.775833,-96.796667,17-Feb-18,201802171353
Rain,Light,0.05,10:23 PM,32.775833,-96.796667,20-Feb-18,201802202223
Rain,Light,0.05,1:44 PM,32.775833,-96.796667,22-Feb-18,201802221344
Rain,Light,0.05,9:13 PM,32.775833,-96.796667,22-Feb-18,201802222113
Rain,Light,0.05,1:02 PM,32.775833,-96.796667,4-Jun-18,201806041302
Rain,Light,0.05,8:50 PM,32.775833,-96.796667,6-Jul-18,201807062050
Rain,Light,0.05,12:29 PM,32.775833,-96.796667,12-Aug-18,201808121229
Rain,Light,0.05,10:23 AM,32.775833,-96.796667,11-Sep-18,201809111023
Rain,Light,0.05,1:23 AM,32.775833,-96.796667,12-Sep-18,201809120123
Rain,Light,0.05,4:53 PM,32.775833,-96.796667,21-Sep-18,201809211653
Rain,Light,0.05,2:03 PM,32.775833,-96.796667,22-Sep-18,201809221403
Rain,Light,0.05,9:07 PM,32.775833,-96.796667,15-Oct-18,201810152107
Rain,Light,0.05,7:02 PM,32.775833,-96.796667,19-Oct-18,201810191902
Rain,Light,0.05,2:53 AM,32.775833,-96.796667,1-Dec-18,201812010253
Rain,Light,0.05,4:06 PM,32.775833,-96.796667,2-Jan-19,201901021606
Rain,Light,0.05,4:53 PM,32.775833,-96.796667,9-Feb-19,201902091653
Rain,Light,0.05,5:00 PM,32.775833,-96.796667,19-Feb-19,201902191700
Rain,Light,0.05,9:53 AM,32.775833,-96.796667,3-Mar-19,201903030953
Rain,Light,0.05,8:22 AM,32.775833,-96.796667,24-Apr-19,201904240822
Rain,Light,0.05,12:50 PM,32.775833,-96.796667,24-Apr-19,201904241250
Rain,Light,0.05,10:22 AM,32.775833,-96.796667,11-Oct-19,201910111022
Rain,Light,0.05,8:44 PM,32.775833,-96.796667,29-Nov-19,201911292044
Rain,Light,0.05,12:53 AM,32.775833,-96.796667,18-Jan-20,202001180053
Rain,Light,0.05,2:53 PM,32.775833,-96.796667,19-Mar-20,202003191453
Rain,Light,0.05,9:53 PM,32.775833,-96.796667,9-Apr-20,202004092153
Rain,Light,0.05,1:53 AM,32.775833,-96.796667,12-Apr-20,202004120153
Rain,Light,0.05,3:20 AM,32.775833,-96.796667,16-May-20,202005160320
Rain,Light,0.05,11:17 AM,32.775833,-96.796667,22-Jun-20,202006221117
Rain,Light,0.05,5:59 PM,32.775833,-96.796667,28-Jul-20,202007281759
Rain,Light,0.05,5:49 PM,32.775833,-96.796667,2-Sep-20,202009021749
Rain,Light,0.05,6:00 PM,32.775833,-96.796667,30-Dec-20,202012301800
Rain,Light,0.05,12:53 AM,32.775833,-96.796667,1-Jan-21,202101010053
Rain,Light,0.05,9:04 AM,32.775833,-96.796667,29-Apr-21,202104290904
Rain,Light,0.05,3:53 PM,32.775833,-96.796667,17-May-21,202105171553
Rain,Light,0.05,9:49 PM,32.775833,-96.796667,24-May-21,202105242149
Rain,Light,0.05,9:53 PM,32.775833,-96.796667,28-May-21,202105282153
Rain,Light,0.05,5:30 PM,32.775833,-96.796667,7-Jun-21,202106071730
Rain,Light,0.05,11:43 PM,32.775833,-96.796667,19-Jul-21,202107192343
Rain,Light,0.05,6:03 PM,32.775833,-96.796667,18-Aug-21,202108181803
Rain,Light,0.05,4:02 AM,32.775833,-96.796667,11-Oct-21,202110110402
Rain,Light,0.05,9:37 AM,32.775833,-96.796667,13-Oct-21,202110130937
Rain,Light,0.05,5:53 AM,32.775833,-96.796667,14-Oct-21,202110140553
Rain,Light,0.05,7:05 AM,32.775833,-96.796667,14-Oct-21,202110140705
Rain,Light,0.05,10:18 AM,32.775833,-96.796667,27-Oct-21,202110271018
Rain,Light,0.05,5:47 AM,32.775833,-96.796667,7-Jan-16,201601070547
Rain,Light,0.05,6:53 PM,32.775833,-96.796667,9-Mar-16,201603091853
Rain,Light,0.05,1:53 PM,32.775833,-96.796667,10-Mar-16,201603101353
Rain,Light,0.05,8:32 PM,32.775833,-96.796667,30-Mar-16,201603302032
Rain,Light,0.05,9:53 PM,32.775833,-96.796667,17-Apr-16,201604172153
Rain,Light,0.05,8:06 AM,32.775833,-96.796667,18-Apr-16,201604180806
Rain,Light,0.05,3:00 PM,32.775833,-96.796667,19-May-16,201605191500
Rain,Light,0.05,11:15 AM,32.775833,-96.796667,27-May-16,201605271115
Rain,Light,0.05,2:53 AM,32.775833,-96.796667,19-Aug-16,201608190253
Rain,Light,0.05,12:24 AM,32.775833,-96.796667,16-Jan-17,201701160024
Rain,Light,0.05,8:53 AM,32.775833,-96.796667,20-May-17,201705200853
Rain,Light,0.05,1:53 PM,32.775833,-96.796667,28-May-17,201705281353
Rain,Light,0.05,1:13 PM,32.775833,-96.796667,1-Jul-17,201707011313
Rain,Light,0.05,12:30 AM,32.775833,-96.796667,28-Sep-17,201709280030
Rain,Light,0.05,9:53 AM,32.775833,-96.796667,22-Oct-17,201710220953
Rain,Light,0.05,6:21 PM,32.775833,-96.796667,19-Dec-17,201712191821
Rain,Light,0.05,4:00 PM,32.775833,-96.796667,22-Feb-18,201802221600
Rain,Light,0.05,5:53 PM,32.775833,-96.796667,22-Feb-18,201802221753
Rain,Light,0.05,8:57 AM,32.775833,-96.796667,23-Feb-18,201802230857
Rain,Light,0.05,7:03 PM,32.775833,-96.796667,21-Apr-18,201804211903
Rain,Light,0.05,1:01 AM,32.775833,-96.796667,22-Apr-18,201804220101
Rain,Light,0.05,1:49 PM,32.775833,-96.796667,20-May-18,201805201349
Rain,Light,0.05,10:53 AM,32.775833,-96.796667,13-Aug-18,201808131053
Rain,Light,0.05,9:53 PM,32.775833,-96.796667,13-Aug-18,201808132153
Rain,Light,0.05,1:26 AM,32.775833,-96.796667,15-Sep-18,201809150126
Rain,Light,0.05,2:53 PM,32.775833,-96.796667,19-Oct-18,201810191453
Rain,Light,0.05,4:44 PM,32.775833,-96.796667,31-Oct-18,201810311644
Rain,Light,0.05,5:53 PM,32.775833,-96.796667,31-Oct-18,201810311753
Rain,Light,0.05,11:30 PM,32.775833,-96.796667,6-Dec-18,201812062330
Rain,Light,0.05,5:39 PM,32.775833,-96.796667,13-Dec-18,201812131739
Rain,Light,0.05,10:53 AM,32.775833,-96.796667,19-Jan-19,201901191053
Rain,Light,0.05,11:00 AM,32.775833,-96.796667,7-Feb-19,201902071100
Rain,Light,0.05,11:53 AM,32.775833,-96.796667,7-Feb-19,201902071153
Rain,Light,0.05,4:53 AM,32.775833,-96.796667,3-Mar-19,201903030453
Rain,Light,0.05,12:53 PM,32.775833,-96.796667,24-Apr-19,201904241253
Rain,Light,0.05,2:16 PM,32.775833,-96.796667,11-Oct-19,201910111416
Rain,Light,0.05,5:12 AM,32.775833,-96.796667,25-Oct-19,201910250512
Rain,Light,0.05,12:53 AM,32.775833,-96.796667,30-Oct-19,201910300053
Rain,Light,0.05,11:28 PM,32.775833,-96.796667,29-Nov-19,201911292328
Rain,Light,0.05,12:53 AM,32.775833,-96.796667,18-Jan-20,202001180053
Rain,Light,0.05,12:53 AM,32.775833,-96.796667,12-Feb-20,202002120053
Rain,Light,0.05,4:53 AM,32.775833,-96.796667,12-Feb-20,202002120453
Rain,Light,0.05,11:03 AM,32.775833,-96.796667,12-Feb-20,202002121103
Rain,Light,0.05,4:53 PM,32.775833,-96.796667,4-Mar-20,202003041653
Rain,Light,0.05,7:53 AM,32.775833,-96.796667,18-Mar-20,202003180753
Rain,Light,0.08,9:25 PM,32.775833,-96.796667,24-Jan-21,202101242125
Rain,Light,0.05,7:07 PM,32.775833,-96.796667,25-May-20,202005251907
Rain,Light,0.05,2:53 AM,32.775833,-96.796667,30-Aug-20,202008300253
Rain,Light,0.05,7:53 PM,32.775833,-96.796667,1-Sep-20,202009011953
Rain,Light,0.05,1:53 AM,32.775833,-96.796667,10-Sep-20,202009100153
Rain,Light,0.05,4:53 AM,32.775833,-96.796667,16-Dec-20,202012160453
Rain,Light,0.05,10:16 AM,32.775833,-96.796667,17-Mar-21,202103171016
Rain,Light,0.05,7:32 AM,32.775833,-96.796667,25-Mar-21,202103250732
Rain,Light,0.05,2:53 AM,32.775833,-96.796667,16-Apr-21,202104160253
Rain,Light,0.05,10:53 AM,32.775833,-96.796667,11-May-21,202105111053
Rain,Light,0.05,6:53 AM,32.775833,-96.796667,5-Jun-21,202106050653
Rain,Light,0.05,7:53 PM,32.775833,-96.796667,28-Jun-21,202106281953
Rain,Light,0.05,9:34 AM,32.775833,-96.796667,11-Jul-21,202107110934
Rain,Light,0.05,5:24 AM,32.775833,-96.796667,22-Feb-16,201602220524
Rain,Light,0.05,7:22 AM,32.775833,-96.796667,23-Feb-16,201602230722
Rain,Light,0.05,9:15 AM,32.775833,-96.796667,9-Mar-16,201603090915
Rain,Light,0.05,12:15 PM,32.775833,-96.796667,2-May-16,201605021215
Rain,Light,0.05,11:14 AM,32.775833,-96.796667,14-May-16,201605141114
Rain,Light,0.05,2:53 AM,32.775833,-96.796667,19-May-16,201605190253
Rain,Light,0.05,12:13 PM,32.775833,-96.796667,27-May-16,201605271213
Rain,Light,0.05,10:53 AM,32.775833,-96.796667,1-Jun-16,201606011053
Rain,Light,0.05,7:58 PM,32.775833,-96.796667,2-Jun-16,201606021958
Rain,Light,0.05,3:00 AM,32.775833,-96.796667,3-Jun-16,201606030300
Rain,Light,0.05,12:30 AM,32.775833,-96.796667,13-Aug-16,201608130030
Rain,Light,0.05,5:53 PM,32.775833,-96.796667,15-Aug-16,201608151753
Rain,Light,0.05,12:53 AM,32.775833,-96.796667,19-Aug-16,201608190053
Rain,Light,0.05,11:53 AM,32.775833,-96.796667,20-Aug-16,201608201153
Rain,Light,0.05,6:34 PM,32.775833,-96.796667,22-Aug-16,201608221834
Rain,Light,0.05,9:53 AM,32.775833,-96.796667,7-Oct-16,201610070953
Rain,Light,0.05,7:53 PM,32.775833,-96.796667,6-Nov-16,201611061953
Rain,Light,0.05,5:18 AM,32.775833,-96.796667,16-Jan-17,201701160518
Rain,Light,0.05,6:27 AM,32.775833,-96.796667,20-May-17,201705200627
Rain,Light,0.05,11:28 PM,32.775833,-96.796667,2-Jun-17,201706022328
Rain,Light,0.05,10:53 AM,32.775833,-96.796667,4-Jul-17,201707041053
Rain,Light,0.05,4:02 PM,32.775833,-96.796667,24-Feb-18,201802241602
Rain,Light,0.05,11:02 AM,32.775833,-96.796667,28-Mar-18,201803281102
Rain,Light,0.05,11:30 PM,32.775833,-96.796667,6-Apr-18,201804062330
Rain,Light,0.05,12:07 AM,32.775833,-96.796667,22-Apr-18,201804220007
Rain,Light,0.05,7:53 PM,32.775833,-96.796667,25-Apr-18,201804251953
Rain,Light,0.05,9:07 PM,32.775833,-96.796667,25-Apr-18,201804252107
Rain,Light,0.05,3:33 AM,32.775833,-96.796667,21-Jun-18,201806210333
Rain,Light,0.05,4:53 PM,32.775833,-96.796667,30-Jul-18,201807301653
Rain,Light,0.05,3:33 AM,32.775833,-96.796667,12-Aug-18,201808120333
Rain,Light,0.05,3:53 PM,32.775833,-96.796667,22-Sep-18,201809221553
Rain,Light,0.05,2:10 AM,32.775833,-96.796667,7-Oct-18,201810070210
Rain,Light,0.05,2:43 PM,32.775833,-96.796667,9-Oct-18,201810091443
Rain,Light,0.05,8:01 PM,32.775833,-96.796667,12-Oct-18,201810122001
Rain,Light,0.05,9:30 AM,32.775833,-96.796667,16-Oct-18,201810160930
Rain,Light,0.05,7:10 AM,32.775833,-96.796667,17-Oct-18,201810170710
Rain,Light,0.05,12:12 PM,32.775833,-96.796667,19-Oct-18,201810191212
Rain,Light,0.05,3:39 AM,32.775833,-96.796667,27-Dec-18,201812270339
Rain,Light,0.05,4:53 AM,32.775833,-96.796667,14-Apr-19,201904140453
Rain,Light,0.05,3:53 PM,32.775833,-96.796667,17-Apr-19,201904171553
Rain,Light,0.05,4:05 PM,32.775833,-96.796667,18-Apr-19,201904181605
Rain,Light,0.05,8:02 PM,32.775833,-96.796667,18-May-19,201905182002
Rain,Light,0.05,12:53 PM,32.775833,-96.796667,11-Oct-19,201910111253
Rain,Light,0.05,7:14 PM,32.775833,-96.796667,28-Dec-19,201912281914
Rain,Light,0.05,5:15 PM,32.775833,-96.796667,16-Jan-20,202001161715
Rain,Light,0.05,7:24 PM,32.775833,-96.796667,16-Jan-20,202001161924
Rain,Light,0.05,7:53 PM,32.775833,-96.796667,23-Feb-20,202002231953
Rain,Light,0.05,11:28 AM,32.775833,-96.796667,4-Mar-20,202003041128
Rain,Light,0.05,4:36 PM,32.775833,-96.796667,4-Mar-20,202003041636
Rain,Light,0.05,8:20 PM,32.775833,-96.796667,25-May-20,202005252020
Rain,Light,0.05,3:53 AM,32.775833,-96.796667,20-Jun-20,202006200353
Rain,Light,0.05,1:53 AM,32.775833,-96.796667,10-Sep-20,202009100153
Rain,Light,0.05,3:22 AM,32.775833,-96.796667,10-Sep-20,202009100322
Rain,Light,0.05,1:53 PM,32.775833,-96.796667,20-Jan-21,202101201353
Rain,Light,0.05,8:53 PM,32.775833,-96.796667,24-Jan-21,202101242053
Rain,Light,0.05,3:25 AM,32.775833,-96.796667,26-Feb-21,202102260325
Rain,Light,0.05,7:28 AM,32.775833,-96.796667,29-Apr-21,202104290728
Rain,Light,0.05,8:11 AM,32.775833,-96.796667,29-Apr-21,202104290811
Rain,Light,0.05,3:53 PM,32.775833,-96.796667,24-May-21,202105241553
Rain,Light,0.05,6:53 PM,32.775833,-96.796667,25-May-21,202105251853
Rain,Light,0.05,3:34 PM,32.775833,-96.796667,31-May-21,202105311534
Rain,Light,0.05,10:21 AM,32.775833,-96.796667,29-Jun-21,202106291021
Rain,Light,0.05,7:27 PM,32.775833,-96.796667,18-Aug-21,202108181927
Rain,Light,0.05,1:18 PM,32.775833,-96.796667,3-Nov-21,202111031318
Rain,Light,0.05,10:05 AM,32.775833,-96.796667,18-Dec-21,202112181005
Rain,Light,0.04,2:44 PM,32.775833,-96.796667,8-Mar-16,201603081444
Rain,Light,0.04,11:38 PM,32.775833,-96.796667,11-Mar-16,201603112338
Rain,Light,0.04,8:53 PM,32.775833,-96.796667,12-Mar-16,201603122053
Rain,Light,0.04,11:53 PM,32.775833,-96.796667,30-Mar-16,201603302353
Rain,Light,0.04,11:53 PM,32.775833,-96.796667,9-Apr-16,201604092353
Rain,Light,0.04,5:53 AM,32.775833,-96.796667,13-Apr-16,201604130553
Rain,Light,0.04,11:59 AM,32.775833,-96.796667,2-May-16,201605021159
Rain,Light,0.04,8:13 AM,32.775833,-96.796667,5-Jul-16,201607050813
Rain,Light,0.04,11:53 PM,32.775833,-96.796667,19-Aug-16,201608192353
Rain,Light,0.04,1:11 PM,32.775833,-96.796667,26-Sep-16,201609261311
Rain,Light,0.04,9:07 PM,32.775833,-96.796667,2-Nov-16,201611022107
Rain,Light,0.04,6:30 PM,32.775833,-96.796667,3-Dec-16,201612031830
Rain,Light,0.04,11:02 AM,32.775833,-96.796667,2-Jan-17,201701021102
Rain,Light,0.04,12:53 PM,32.775833,-96.796667,20-Feb-17,201702201253
Rain,Light,0.04,5:58 PM,32.775833,-96.796667,24-Mar-17,201703241758
Rain,Light,0.04,11:01 PM,32.775833,-96.796667,17-Apr-17,201704172301
Rain,Light,0.04,4:06 PM,32.775833,-96.796667,19-Jun-17,201706191606
Rain,Light,0.04,9:42 PM,32.775833,-96.796667,27-Jun-17,201706272142
Rain,Light,0.04,5:53 AM,32.775833,-96.796667,2-Aug-17,201708020553
Rain,Light,0.04,1:53 PM,32.775833,-96.796667,13-Aug-17,201708131353
Rain,Light,0.04,9:46 AM,32.775833,-96.796667,12-Nov-17,201711120946
Rain,Light,0.04,3:15 PM,32.775833,-96.796667,13-Apr-18,201804131515
Rain,Light,0.04,9:22 PM,32.775833,-96.796667,6-Jul-18,201807062122
Rain,Light,0.04,3:53 AM,32.775833,-96.796667,19-Aug-18,201808190353
Rain,Light,0.04,11:28 PM,32.775833,-96.796667,8-Sep-18,201809082328
Rain,Light,0.04,2:10 PM,32.775833,-96.796667,26-Sep-18,201809261410
Rain,Light,0.04,7:53 AM,32.775833,-96.796667,17-Oct-18,201810170753
Rain,Light,0.04,6:05 PM,32.775833,-96.796667,19-Oct-18,201810191805
Rain,Light,0.04,4:09 AM,32.775833,-96.796667,3-Mar-19,201903030409
Rain,Light,0.04,3:15 PM,32.775833,-96.796667,12-Mar-19,201903121515
Rain,Light,0.04,3:53 AM,32.775833,-96.796667,8-Apr-19,201904080353
Rain,Light,0.04,4:31 PM,32.775833,-96.796667,24-Apr-19,201904241631
Rain,Light,0.04,1:00 PM,32.775833,-96.796667,4-May-19,201905041300
Rain,Light,0.04,11:46 AM,32.775833,-96.796667,22-Nov-19,201911221146
Rain,Light,0.04,6:53 PM,32.775833,-96.796667,29-Nov-19,201911291853
Rain,Light,0.04,9:53 PM,32.775833,-96.796667,29-Nov-19,201911292153
Rain,Light,0.04,6:53 AM,32.775833,-96.796667,10-Dec-19,201912100653
Rain,Light,0.04,12:53 PM,32.775833,-96.796667,29-Dec-19,201912291253
Rain,Light,0.04,3:25 AM,32.775833,-96.796667,11-Jan-20,202001110325
Rain,Light,0.04,10:06 AM,32.775833,-96.796667,12-Feb-20,202002121006
Rain,Light,0.04,3:03 PM,32.775833,-96.796667,4-Mar-20,202003041503
Rain,Light,0.04,1:06 PM,32.775833,-96.796667,13-Mar-20,202003131306
Rain,Light,0.04,6:12 PM,32.775833,-96.796667,13-Mar-20,202003131812
Rain,Light,0.04,12:53 PM,32.775833,-96.796667,5-May-20,202005051253
Rain,Light,0.04,5:38 AM,32.775833,-96.796667,8-May-20,202005080538
Rain,Light,0.04,10:53 AM,32.775833,-96.796667,20-Jun-20,202006201053
Rain,Light,0.04,1:05 PM,32.775833,-96.796667,2-Sep-20,202009021305
Rain,Light,0.04,8:53 AM,32.775833,-96.796667,26-Oct-20,202010260853
Rain,Light,0.04,11:16 AM,32.775833,-96.796667,27-Oct-20,202010271116
Rain,Light,0.04,8:53 AM,32.775833,-96.796667,25-Jan-21,202101250853
Rain,Light,0.04,10:33 AM,32.775833,-96.796667,13-Apr-21,202104131033
Rain,Light,0.04,8:07 AM,32.775833,-96.796667,16-Apr-21,202104160807
Rain,Light,0.04,12:43 PM,32.775833,-96.796667,16-Apr-21,202104161243
Rain,Light,0.04,5:13 AM,32.775833,-96.796667,17-Apr-21,202104170513
Rain,Light,0.04,8:04 AM,32.775833,-96.796667,2-May-21,202105020804
Rain,Light,0.04,5:39 PM,32.775833,-96.796667,18-May-21,202105181739
Rain,Light,0.04,2:53 PM,32.775833,-96.796667,7-Jun-21,202106071453
Rain,Light,0.04,10:27 PM,32.775833,-96.796667,29-Jun-21,202106292227
Rain,Light,0.04,6:53 PM,32.775833,-96.796667,14-Aug-21,202108141853
Rain,Light,0.04,12:34 AM,32.775833,-96.796667,18-Aug-21,202108180034
Rain,Light,0.04,10:00 PM,32.775833,-96.796667,1-Oct-21,202110012200
Rain,Light,0.04,9:35 AM,32.775833,-96.796667,18-Dec-21,202112180935
Rain,Light,0.04,2:48 PM,32.775833,-96.796667,29-Dec-21,202112291448
Rain,Light,0.04,12:08 PM,32.775833,-96.796667,9-Mar-16,201603091208
Rain,Light,0.04,3:53 AM,32.775833,-96.796667,10-Mar-16,201603100353
Rain,Light,0.04,8:55 AM,32.775833,-96.796667,11-Mar-16,201603110855
Rain,Light,0.04,3:53 PM,32.775833,-96.796667,30-Mar-16,201603301553
Rain,Light,0.04,5:53 AM,32.775833,-96.796667,13-Apr-16,201604130553
Rain,Light,0.04,9:43 AM,32.775833,-96.796667,21-Apr-16,201604210943
Rain,Light,0.04,12:53 AM,32.775833,-96.796667,13-Jun-16,201606130053
Rain,Light,0.04,4:16 PM,32.775833,-96.796667,17-Aug-16,201608171616
Rain,Light,0.04,10:26 PM,32.775833,-96.796667,19-Aug-16,201608192226
Rain,Light,0.04,5:35 PM,32.775833,-96.796667,22-Aug-16,201608221735
Rain,Light,0.04,8:47 PM,32.775833,-96.796667,25-Sep-16,201609252047
Rain,Light,0.04,5:53 PM,32.775833,-96.796667,14-Oct-16,201610141753
Rain,Light,0.04,10:53 AM,32.775833,-96.796667,2-Jan-17,201701021053
Rain,Light,0.04,8:27 AM,32.775833,-96.796667,29-Mar-17,201703290827
Rain,Light,0.04,12:19 PM,32.775833,-96.796667,2-Apr-17,201704021219
Rain,Light,0.04,3:28 AM,32.775833,-96.796667,11-Apr-17,201704110328
Rain,Light,0.04,10:53 AM,32.775833,-96.796667,4-Jul-17,201707041053
Rain,Light,0.04,8:53 AM,32.775833,-96.796667,24-Aug-17,201708240853
Rain,Light,0.04,8:53 PM,32.775833,-96.796667,31-Oct-17,201710312053
Rain,Light,0.04,5:02 PM,32.775833,-96.796667,19-Dec-17,201712191702
Rain,Light,0.04,7:23 AM,32.775833,-96.796667,23-Feb-18,201802230723
Rain,Light,0.04,4:39 PM,32.775833,-96.796667,3-May-18,201805031639
Rain,Light,0.04,7:53 PM,32.775833,-96.796667,4-May-18,201805041953
Rain,Light,0.04,2:09 PM,32.775833,-96.796667,9-Aug-18,201808091409
Rain,Light,0.04,10:19 AM,32.775833,-96.796667,11-Aug-18,201808111019
Rain,Light,0.04,11:43 PM,32.775833,-96.796667,18-Aug-18,201808182343
Rain,Light,0.04,8:36 PM,32.775833,-96.796667,14-Sep-18,201809142036
Rain,Light,0.04,9:15 PM,32.775833,-96.796667,9-Oct-18,201810092115
Rain,Light,0.04,10:18 AM,32.775833,-96.796667,15-Oct-18,201810151018
Rain,Light,0.04,8:09 AM,32.775833,-96.796667,16-Oct-18,201810160809
Rain,Light,0.04,10:12 AM,32.775833,-96.796667,16-Oct-18,201810161012
